iso3,country_name,region,income_group,Q1_percentile,Q1_label,Q2_percentile,Q2_label,Q3_percentile,Q3_label,Q5_percentile,Q5_label,Q6_percentile,Q6_label,overall_country_profile_score,overall_country_profile_rank,overall_country_profile_label,main_strengths,main_weaknesses,missingness_warnings,recommended_use_in_phase8,cluster_hca,cluster_kmeans,Q4_regulatory_profile,Q4_regulatory_label,Q4_data_source,overall_country_profile_score_is_descriptive,not_a_causal_or_predictive_index,section,question_id,question_label,dimension_type,outcome,observed_value,score_value,score_source,rank_global,percentile_global,rank_desc,n_comparable_countries,missing_observed_value,missing_score_value,interpretation_label,strength_weakness_label,score_scope,independent_prediction,causal_claim,notes,value_used_for_ranking,outcome_label,value_type,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst,model_id,term,term_value,term_percentile,coefficient_or_weight,standardized_contribution,contribution_direction,contribution_rank_within_country,contribution_label,driver_type,interpretation,abs_contribution,fitted_value,residual,absolute_residual,residual_rank,residual_percentile,overperformer_underperformer,gap_vs_best,gap_vs_group_best,gap_vs_chile,gap_vs_singapore
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q2,,,oxford_public_sector_adoption,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-7.01000570081149e-17,1.0690158473971607e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.0690158473971607e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q2,,,oxford_ind_adoption_emerging_tech,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.1809345179902436,-0.14802603898881003,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.14802603898881003,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q2,,,oxford_ind_adoption_emerging_tech,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0916563732689352,-0.07166295286958722,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.07166295286958722,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q2,,,oxford_ind_adoption_emerging_tech,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-3.0600670109856515e-16,4.666558442972787e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,4.666558442972787e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q3,,,oxford_total_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,2.2499681075457483,-1.8407425543262292,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.8407425543262292,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q3,,,oxford_total_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,1.07742148776607,-0.8423986521036543,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.8423986521036543,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q3,,,oxford_total_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-8.152098990735945e-15,1.2431834412971011e-15,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.2431834412971011e-15,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q3,,,wipo_out_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,1.4609377027561847,-1.195221474324046,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.195221474324046,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q3,,,wipo_out_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.721320469377088,-0.5639755639159528,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.5639755639159528,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q3,,,wipo_out_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-1.8917858509755203e-14,2.8849463764921674e-15,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,2.8849463764921674e-15,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,anthropic_usage_pct,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.5686436703579704,-0.46521841743700787,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.46521841743700787,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,anthropic_usage_pct,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.2223930757282434,-0.17388146547837763,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.17388146547837763,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,anthropic_usage_pct,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,2.7708713158528867e-16,-4.225539142431883e-17,negative,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,4.225539142431883e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,anthropic_collaboration_pct,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,-8.700693249937902e-19,7.118205926380682e-19,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,7.118205926380682e-19,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,anthropic_collaboration_pct,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,2.0467922774300026e-18,-1.6003161949351848e-18,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.6003161949351848e-18,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,anthropic_collaboration_pct,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-4.1247061300713444e-15,6.290117878780105e-16,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,6.290117878780105e-16,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,oxford_ind_adoption_emerging_tech,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.1809345179902436,-0.14802603898881003,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.14802603898881003,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,oxford_ind_adoption_emerging_tech,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0916563732689352,-0.07166295286958722,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.07166295286958722,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q5,,,oxford_ind_adoption_emerging_tech,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-3.0600670109856515e-16,4.666558442972787e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,4.666558442972787e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_public_sector_adoption,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0640154887746084,-0.052372313157784955,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.052372313157784955,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_public_sector_adoption,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0148161189183194,-0.011584211701660074,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.011584211701660074,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_public_sector_adoption,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-7.01000570081149e-17,1.0690158473971607e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.0690158473971607e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_e_government_delivery,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,-0.1374289313231616,0.11243327460230536,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.11243327460230536,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_e_government_delivery,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,-0.1064505133184943,0.08322998005281261,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.08322998005281261,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_e_government_delivery,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-9.478884821817544e-17,1.4455163836746014e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.4455163836746014e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_government_digital_policy,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.1893803266847952,-0.15493571891610364,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.15493571891610364,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_government_digital_policy,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0908311566200325,-0.07101774447099617,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.07101774447099617,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_government_digital_policy,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-4.544418963573781e-17,6.930173949373787e-18,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,6.930173949373787e-18,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_ind_data_governance,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.1806688519125218,-0.14780869241715713,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.14780869241715713,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_ind_data_governance,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0997497570356365,-0.07799089012853584,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.07799089012853584,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_ind_data_governance,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-1.8875040130530594e-16,2.878416634876455e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,2.878416634876455e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_governance_ethics,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,0.0365916196083254,-0.029936313816569554,negative,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.029936313816569554,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_governance_ethics,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,0.0269918283833532,-0.02110397843938931,negative,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.02110397843938931,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oxford_governance_ethics,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-1.104956329791406e-16,1.6850426057315146e-17,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,1.6850426057315146e-17,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oecd_2_indigo_oecd_indigo_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_binding,0.0,0.3023255813953488,-0.0477895929014259,0.039097592989234264,positive,1.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.039097592989234264,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oecd_2_indigo_oecd_indigo_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,n_non_binding,0.0,0.3023255813953488,-0.0194746329894555,0.015226542970240646,positive,2.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,0.015226542970240646,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,model_contributions,Q6,,,oecd_2_indigo_oecd_indigo_score,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,phase6_primary_or_available,tr_ley_ia_vigente,0.0,0.5,-2.986201617507348e-17,4.553914773947821e-18,positive,3.0,descriptive_driver_not_causal,model_term,Descriptive contribution based on in-sample model coefficient and country value; not causal.,4.553914773947821e-18,,,,,,,,,,
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q1,,,oxford_ind_company_investment_emerging_tech,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,44.463298518273355,-17.463298518273355,17.463298518273355,6.0,0.8809523809523809,underperformer,73.0,73.0,-11.5,-51.5
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q1,,,oxford_ind_ai_unicorns_log,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,3.71342129009059,-3.71342129009059,3.71342129009059,24.0,0.4523809523809524,underperformer,100.0,100.0,-16.99916163,-26.94303373
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q1,,,oxford_ind_vc_availability,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,10.427202003684911,-2.4272020036849113,2.4272020036849113,34.0,0.21428571428571427,underperformer,92.0,92.0,-1.0,-92.0
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q1,,,wipo_c_vencapdeal_score,4.24955873945845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,4.410706143563656,-0.1611474041052059,0.1611474041052059,40.0,0.025,underperformer,95.75044126054155,95.75044126054155,0.3010438549533103,-95.75044126054155
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q2,,,ms_h2_2025_ai_diffusion_pct,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,21.464001473856754,1.0359985261432456,1.0359985261432456,37.0,0.12195121951219512,overperformer,41.5,41.5,1.6999999999999993,-38.4
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q2,,,anthropic_usage_pct,0.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,0.8276756603577139,-0.7683756603577139,0.7683756603577139,23.0,0.4634146341463415,underperformer,22.1779,22.1779,-0.21270000000000003,-0.49060000000000004
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q2,,,oxford_public_sector_adoption,83.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,70.09416575869122,13.12583424130878,13.12583424130878,12.0,0.7380952380952381,overperformer,16.409999999999997,16.409999999999997,12.459999999999994,-9.280000000000001
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q2,,,oxford_ind_adoption_emerging_tech,51.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,57.772764348402596,-6.302764348402597,6.302764348402597,26.0,0.40476190476190477,underperformer,48.53,48.53,-10.079999999999998,-37.07000000000001
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q3,,,oxford_total_score,58.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,62.37533963236332,-3.9053396323633223,3.9053396323633223,22.0,0.5,underperformer,29.89,29.89,-0.8299999999999983,-17.950000000000003
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q3,,,wipo_out_score,19.2946369960216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,35.16929820700911,-15.874661210987512,15.874661210987512,2.0,0.9761904761904762,underperformer,45.158095492536994,45.158095492536994,-3.5834478480618976,-31.846710735887797
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q5,,,anthropic_usage_pct,0.0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,0.8276756603577139,-0.7683756603577139,0.7683756603577139,23.0,0.4634146341463415,underperformer,22.1779,22.1779,-0.21270000000000003,-0.49060000000000004
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q5,,,anthropic_collaboration_pct,16.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,16.666666666666657,3.552713678800501e-15,3.552713678800501e-15,38.0,0.07317073170731707,overperformer,1.0658141036401503e-14,1.0658141036401503e-14,-1.0658141036401503e-14,-1.0658141036401503e-14
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q5,,,oxford_ind_adoption_emerging_tech,51.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,57.772764348402596,-6.302764348402597,6.302764348402597,26.0,0.40476190476190477,underperformer,48.53,48.53,-10.079999999999998,-37.07000000000001
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q6,,,oxford_public_sector_adoption,83.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,70.09416575869122,13.12583424130878,13.12583424130878,12.0,0.7380952380952381,overperformer,16.409999999999997,16.409999999999997,12.459999999999994,-9.280000000000001
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q6,,,oxford_e_government_delivery,88.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,82.5212348107029,6.058765189297105,6.058765189297105,20.0,0.5476190476190477,overperformer,11.400000000000006,11.400000000000006,-7.950000000000003,-2.5
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q6,,,oxford_government_digital_policy,77.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,57.66496461954064,20.185035380459354,20.185035380459354,10.0,0.7857142857142857,overperformer,21.53,21.53,32.849999999999994,-16.070000000000007
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q6,,,oxford_ind_data_governance,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,59.101250849506584,-9.101250849506584,9.101250849506584,33.0,0.23809523809523808,underperformer,50.0,50.0,0.0,-50.0
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q6,,,oxford_governance_ethics,69.22651663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,83.32516051012117,-14.098643880121159,14.098643880121159,3.0,0.9523809523809523,underperformer,28.150325249999995,28.150325249999995,-14.618163839999994,-20.676335019999996
URY,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,residuals,Q6,,,oecd_2_indigo_oecd_indigo_score,0.0712803825736046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simple_adjusted_internal,,,,,,,,,,Observed minus fitted within in-sample descriptive model; not causal.,,0.10576556696052879,-0.03448518438692419,0.03448518438692419,4.0,0.9285714285714286,underperformer,0.06824900954961781,0.06824900954961781,-0.011779516935348497,-0.0009139403700827997
